restaurant_id,short_name,created,skip_score,location_city,cussine_list,rn
25b8e8e9-98d6-4177-866a-44b1755609e6,chinese cultural centre cuisine,2019-03-29 18:18:44 UTC,94,Calgary,"Noodle Shop, International, Asian, Seafood, Homemade, Chinese, Healthy",1
fa9fe37f-f1a8-4087-a810-1ee395443704,chinese takeout 25,2018-01-31 19:17:37 UTC,81,Calgary,"Chicken, Chinese, Seafood, Homemade, Steakhouse, International, Asian, Barbecue, Vegetarian, Breakfast & Brunch, Noodle Shop",1
af8a1c93-af7a-451d-8fe8-880a3eb17ac8,chinese village restaurant,2019-02-14 21:23:57 UTC,80,Calgary,"Chicken, Noodle Shop, Seafood, Asian, Chinese",1
b499701b-db20-4454-a3c6-7d520d948710,chinook liquor,2020-04-15 14:17:48 UTC,82,Calgary,"Beer, Wine, Alcohol, Spirits",1
dacf3402-9ee6-4e45-adaa-4b632ca8ee53,chippy dude,2023-02-14 21:31:49 UTC,93,Calgary,"New, Chicken, Canadian, Fish and Chips, Burgers, International",1
a9017023-5b61-4af5-8bdd-0b4ab7a39b87,chix,2021-04-15 14:35:16 UTC,100,Calgary,"American, Diner, Offers, Sandwiches & Subs, Breakfast & Brunch, Wings, Chicken, Smoothies, Food & Drinks",1
daadb86f-7dfa-4fa4-9207-65dbe997c879,cho's sushi,2018-11-29 22:11:39 UTC,91,Calgary,"Vegetarian, International, Asian, Chicken, Japanese, Sushi, Seafood",1
156e96e5-f019-49e2-959d-e46f3626c3ef,choco waffles yyc,2018-12-19 21:37:48 UTC,80,Calgary,"International, Waffles, Canadian",1
abdc9635-3d4d-4062-9070-63d32794eb05,chocoland cafe,2022-11-04 19:54:46 UTC,93,Calgary,"Pasta, Waffles, Desserts, Vegetarian",1
7895e00c-ec8d-4b26-8010-306be096a77c,chocolate empire ice cream rolled,2018-10-05 22:17:27 UTC,75,Calgary,"Ice Cream, Ice Cream & Frozen Treats, Waffles, Homemade, Vegetarian, Breakfast & Brunch, Offers, Desserts",1
cf04cf7e-ffea-4a51-9606-4a057bcc309d,choice's,2020-04-23 22:25:30 UTC,80,Calgary,"Wings, Chicken, Healthy, Fish and Chips, Vietnamese, Sandwiches & Subs",1
edde4341-dbe4-4857-ac6b-9b5ed93d476f,choices crowfoot,2018-10-05 18:53:21 UTC,76,Calgary,"Sandwiches & Subs, Breakfast & Brunch, Bagels, Vietnamese, Chicken",1
d6922588-f901-4db8-87c1-802146d93b6b,chop steakhouse & bar,2018-09-28 22:27:13 UTC,81,Calgary,"Wine, Lunch, Liquor, Burgers, Desserts, Steakhouse, Beer, Wings, Alcohol, Canadian, American, Barbecue",1
99083bf2-0c96-4d93-b1e6-d5e64b162613,chorizo fresh mex,2022-10-05 19:51:39 UTC,87,Calgary,"Vegan, Offers, Mexican, Desserts, Latin American, Lunch, Vegetarian, Family Meals, Diner, Tacos, Chicken, Healthy",1
14980,christos greek,2014-01-01 00:00:00 UTC,80,Calgary,"Mediterranean, Locally Sourced, Pizza, Burgers, International, Greek, Pitas, Healthy, Desserts",1
d4b69ad2-90fb-4c48-8e52-0ad5b4506bc0,chubb's chicken,2021-02-16 20:01:49 UTC,80,Calgary,"Chicken, American, Sandwiches & Subs",1
90a45c37-61d2-402f-88dc-54bf8f5a9310,chuck n shoulder,2022-08-25 13:56:06 UTC,72,Calgary,"Fast Food, Sandwiches & Subs, Hot Dogs & Sausages, Burgers",1
b725c23f-fe92-4143-afd2-20a35b8543f9,chun jang,2021-02-26 22:49:09 UTC,82,Calgary,"Chicken, Noodle Shop, Asian, International",1
41f2f810-03e9-4714-a552-7fe40a913619,chun-ja korean street food,2021-12-01 18:59:09 UTC,82,Calgary,"Sushi, Seafood, Vegetarian, Only on Skip, Asian",1
0d274250-617d-4b5e-bbde-a55a8768c0b6,chungchun rice hotdog,2022-09-21 01:29:54 UTC,100,Calgary,"Asian, Hot Dogs & Sausages, Vegetarian",1
e06d4289-ffa4-46fc-9d6e-5b6881581c3f,chunk'd cookies,2021-11-04 20:31:55 UTC,97,Calgary,"Food & Drinks, Desserts, Coffee/Tea",1
41610ceb-9d64-48b0-b62d-597889e97a17,churro burger,2019-02-01 22:44:21 UTC,93,Calgary,"Burgers, Canadian, Pub Food, Sandwiches & Subs, Diner, Chicken, Vegetarian",1
220d3440-176f-4b1c-9246-604d7f50c142,cibo,2020-03-21 02:08:21 UTC,89,Calgary,"Chicken, Italian, Offers, Breakfast & Brunch, Pasta, Seafood, Desserts",1
7a45c887-bf06-4330-b607-d811007a34ea,cilantro,2018-02-08 19:55:45 UTC,75,Calgary,"Steakhouse, International, Chicken, Italian, Seafood, European, Pizza, Canadian, Vegetarian, Gluten Friendly, Locally Sourced",1
faad504a-250f-4ae7-8a27-26b6a1738305,cineplex - scotiabank theatre,2019-11-26 01:01:05 UTC,73,Calgary,"Popcorn, Canadian, Chicken, Fast Food, Sandwiches & Subs, Hot Dogs & Sausages, Barbecue, Desserts, Family Meals",1
07f1a4c5-7ffa-4fc4-8051-cbbc9af816ad,cineplex - silvercity cinemas,2019-11-16 00:20:54 UTC,90,Calgary,"Popcorn, Hot Dogs & Sausages, Chicken, Canadian, Desserts, Family Meals, Barbecue, Fast Food, Food & Drinks, Sandwiches & Subs",1
b9681cff-01ae-406a-8009-03cfa103b2fe,cineplex cinemas,2019-11-26 00:37:02 UTC,96,Calgary,"Canadian, Hot Dogs & Sausages, Popcorn, Fast Food, Desserts, Family Meals",1
fd126e49-923b-418a-b1a7-c6e2e438e7ac,cineplex vip cinemas,2019-11-25 23:10:26 UTC,88,Calgary,"Desserts, Fast Food, Food & Drinks, Popcorn, Canadian, Family Meals, Sandwiches & Subs, Hot Dogs & Sausages",1
a985dfed-3b95-45b1-b0b2-b5d42fd6afe6,cinnabon,2020-04-18 01:34:34 UTC,80,Calgary,"Bakery, Coffee/Tea",1
03187261-5075-4be4-8b1e-9894af2bca8c,cinnaholic - gourmet cinnamon rolls,2022-01-03 15:04:59 UTC,88,Calgary,"Homemade, Offers, Desserts, Coffee/Tea, Bakery",1
e593bba2-6272-467a-8cff-05aa878921ac,cinnamon indian cuisine and bar,2021-10-05 01:07:54 UTC,80,Calgary,"Indian, Seafood, Ice Cream, Offers",1
bc91e782-0f52-40a9-9910-a9724e620c4a,cinnzeo bakery cafe,2021-07-23 14:13:42 UTC,88,Calgary,"Bakery, Desserts",1
bd9f2405-5086-4ccf-a863-c475f228c004,circle k,2023-01-31 21:15:14 UTC,74,Calgary,"New, Desserts, Breakfast & Brunch, Ice Cream, Pepsi, Bakery, Coffee/Tea, Convenience, Late Night Cravings",1
71481964-2b80-4b7c-ab62-938c046a7b05,citizen brewing company - restaurant,2018-10-26 19:20:34 UTC,87,Calgary,"Alcohol, Burgers, Pub Food, Sandwiches & Subs, Beer, Diner, Chicken, Food & Drinks",1
656da61c-24da-43c9-a3e7-f01c1024a152,city pub calgary,2019-02-07 23:51:30 UTC,98,Calgary,"Pub Food, Pasta, Pizza, Wings, Donair, Canadian, Steakhouse, Food & Drinks",1
d658d094-b114-4460-80ba-52c9dcad82e4,cityscape liquor,2021-05-11 16:36:30 UTC,86,Calgary,"Beer, Wine, Spirits, Budweiser, Stella Artois, Alcohol",1
36173863-2d2e-4e69-b800-a8fec95d85b7,cityscape pizza,2019-09-06 00:38:02 UTC,95,Calgary,"Healthy, Pizza, Canadian, International",1
21b4385f-f079-4767-b242-7a2cac2f5bd5,civic tavern,2020-03-21 00:59:57 UTC,72,Calgary,"Offers, Homemade, Gluten Friendly, Wine, Pizza, Alcohol, Canadian, Locally Sourced, Beer",1
dd70e247-ea34-452e-82a6-d045d49b14d9,classy pizza 786,2017-11-20 22:29:54 UTC,85,Calgary,"Pizza, Donair, Chicken, Halal, Fast Food, Middle Eastern, Indian",1
03f45504-471e-4869-b81c-1d36c9d5b651,clay oven,2017-11-17 21:12:22 UTC,92,Calgary,"Offers, Chicken, Desserts, Vegetarian, Healthy, Gluten Friendly, Indian, Seafood, Homemade",1
15365,clay oven calgary,2014-01-01 00:00:00 UTC,82,Calgary,"Chicken, Seafood, Vegetarian, Gluten Free, International, Indian",1
3a207404-7965-4014-977e-133a44e69b00,clay pot asian food kitchen,2023-02-07 06:29:58 UTC,92,Calgary,"Offers, Desserts, Noodle Shop, International, New, Asian, Chicken, Chinese, Seafood, Bubble Tea",1
4789fce3-7bbb-46f7-bff7-830ad86ccaac,clay pot rice,2019-10-25 00:51:56 UTC,93,Calgary,"Beer, Wings, Offers, Alcohol, Chinese, Barbecue, Catering, Family Meals, Cajun & Creole, Asian, Lunch, Chicken, Canadian, Food & Drinks, Seafood, Fish and Chips, Hot Dogs & Sausages",1
e8914e0c-d52d-44b8-ba99-3a0551546b2d,cleaver,2020-12-12 01:04:18 UTC,93,Calgary,"Alcohol, Burgers, Steakhouse, Gluten Friendly, Pizza, Vegan, Offers, Seafood, Desserts, Food & Drinks, Chicken, Vegetarian, Local Goods, Only on Skip, International",1
d0fbc6df-5b26-4c49-9f6a-11a94f52e858,clive burger,2020-12-15 18:55:55 UTC,80,Calgary,"Fast Food, Desserts, Diner, Burgers, Canadian, Pub Food",1
3b059469-5d17-4ff4-8f86-ab8965aeb5c7,clubhouse bistro,2017-06-06 17:10:36 UTC,80,Calgary,"Chicken, Sandwiches & Subs, Homemade, Only on Skip, Breakfast & Brunch, Offers",1
15037,clubhouse family restaurant,2014-01-01 00:00:00 UTC,80,Calgary,"Korean, Noodle Shop, Asian, Fast Food, Barbecue, Vegetarian",1
d3b32022-9683-4a8d-8379-1b042cde0ea8,cluck n cleaver,2020-10-17 00:50:20 UTC,76,Calgary,"Chicken, Homemade, Food & Drinks, Local Favourites, Wings, American",1
f0940e50-67a3-4ba0-9898-2ebc3c18151a,co do vietnamese,2016-03-01 00:34:36 UTC,97,Calgary,"International, Vietnamese, Asian, Vegetarian",1
9eb3c4dd-be5d-4f9d-80e3-f20e4e372920,coal shed,2016-12-08 15:39:42 UTC,80,Calgary,"Offers, Chicken, Homemade, American, Barbecue, Canadian, Sandwiches & Subs",1
d8302ffc-5baf-4ee3-857d-d29fd6c6db7b,coast to coast gondola,2018-05-02 18:40:42 UTC,95,Calgary,"Pasta, Wings, Canadian, Pizza, Homemade",1
b711acec-5951-457f-966d-5134e908585e,cobs bread,2022-01-19 18:53:44 UTC,96,Calgary,"Bakery, Desserts",1
ad710f53-af89-4081-bdc9-09f7f82688b3,cobs bread bakery,2021-07-06 00:47:19 UTC,93,Calgary,"Bakery, Desserts",1
cc54b031-0b34-4cc2-92ea-1c250138fcc2,coco brooks,2021-08-16 22:13:37 UTC,95,Calgary,"Food & Drinks, Pizza, Pepsi, Offers, Chicken, Local Goods",1
88c0700a-f7fe-4cbc-ad20-d33348b389aa,coco fresh tea & juice,2022-12-19 21:08:48 UTC,97,Calgary,"Bubble Tea, Healthy, Coffee/Tea",1
9b1361fd-5e75-4895-befe-3b12076f5a72,coco fresh tea juice,2021-07-06 01:36:59 UTC,97,Calgary,"Asian, Smoothies, Chinese, Healthy, Bubble Tea, Food & Drinks, Coffee/Tea",1
fa490a73-b09e-46fe-aa5b-25874ce880fa,coco's ice cream,2016-09-01 19:25:48 UTC,80,Calgary,"Homemade, Noodle Shop, Thai, Asian, Desserts, Ice Cream & Frozen Treats",1
7b202152-e962-4b2f-b4dd-4a4fbeec12bf,cold beer liquor store,2020-09-24 00:17:45 UTC,95,Calgary,"Beer, Wine, Offers, Alcohol, Liquor",1
0ff22bdb-9008-4410-a3d9-cf95a1f54ab6,cold garden,2022-03-23 23:10:28 UTC,78,Calgary,"Beer, Alcohol, Food & Drinks",1
a2e0acc4-0743-4867-86e6-4a90069d11f3,comery block bbq,2020-08-28 00:26:58 UTC,81,Calgary,"Vegan, Chicken, Healthy, Vegetarian, Gluten Friendly, Sandwiches & Subs",1
f28068ae-3b6e-4a8c-b77e-4670e0021066,common bond,2018-10-19 14:42:12 UTC,89,Calgary,"Chicken, Canadian, Sandwiches & Subs, Burgers, Catering, Homemade, International",1
0664450a-b9fe-4e7e-bfcd-7f8137dc79c2,commonwealth indian cuisine,2020-05-13 00:13:36 UTC,75,Calgary,"Asian, Chicken, Lunch, Family Meals, Vegetarian",1
222489a8-2898-4022-b712-3c429876339a,conmi taco,2021-08-03 21:29:53 UTC,82,Calgary,"Mexican, Tacos, International",1
b739b739-c0e2-456f-a624-759cabe6018b,connie and john's italian,2021-05-22 17:34:18 UTC,80,Calgary,"Food & Drinks, International, Pasta, Alcohol, Italian",1
e606cbc6-ebe1-4a88-91dd-c0a85e32b4a8,connie and john's pizza,2021-09-10 20:08:19 UTC,96,Calgary,"Pizza, Wings, Desserts, Offers, Gluten Friendly",1
f6a7ac5b-3dc6-4cc3-a524-d2364d47f7d0,cookie mama,2017-07-26 20:22:18 UTC,75,Calgary,"Bakery, Vegetarian, Gluten Friendly, Healthy, Desserts, Homemade",1
59225608-6acc-4a52-907c-13813d3af87c,cookies by george,2021-07-14 18:04:52 UTC,74,Calgary,"Vegan, Bakery, Homemade, Canadian, Desserts",1
b55246ab-5a11-40ec-a22e-aa41114f9c73,copper branch,2019-06-15 01:14:01 UTC,88,Calgary,"Pitas, Vegan, Healthy, Smoothies, Coffee/Tea, Gluten Friendly, Lunch, Burgers, Breakfast & Brunch, Offers, Organic, Vegetarian, Gluten Free, Mediterranean, Sandwiches & Subs",1
c37ed11e-c421-4e22-b7da-0d456d307e5f,cora breakfast & lunch,2020-10-03 04:39:32 UTC,75,Calgary,"Family Meals, Gluten Friendly, Canadian, Coffee/Tea, Vegetarian, Breakfast & Brunch, Healthy, Smoothies, Sandwiches & Subs",1
8650db7f-e200-4813-b600-850f2e62c39e,cordial convenience,2022-04-06 18:58:38 UTC,88,Calgary,"Pepsi, Coffee/Tea, Fast Food, Convenience, Food & Drinks",1
5e661419-e6d6-474d-9d58-90498449386b,cosmic pizza & donair,2022-09-15 16:01:48 UTC,94,Calgary,"Pizza, American, Family Meals, Chicken, Vegetarian, Donair, Offers",1
0df7f511-6ee0-42f3-bae4-600613802001,costa vida,2019-02-01 17:48:20 UTC,92,Calgary,"Mexican, Offers, Chicken, Desserts, Tacos, Local Goods, Gluten Friendly",1
a457c4f0-f458-4493-b79b-8efe8f7e0425,costlow liquor,2020-05-02 00:31:07 UTC,90,Calgary,"Labatt, Liquor, Beer, Wine, Spirits",1
0a35df3f-61b1-4f83-a60f-319149a99417,cotto italian comfort food,2018-06-07 15:58:14 UTC,80,Calgary,"Pizza, Homemade, Pasta, Italian, International, European",1
72fb35e4-2fea-4bd1-a10b-d218423900d8,cougar ridge liquor fine wine & spirits,2020-02-13 00:27:35 UTC,99,Calgary,"Beer, Labatt, Alcohol, Spirits, Stella Artois, Michelob Ultra, Mike's Hard, Corona, Liquor, Palm Bay, Bud Light, Budweiser",1
9282dd7b-0443-498e-bf48-176189fbdb76,country pizza,2017-08-24 17:51:01 UTC,94,Calgary,"Pizza, Halal, Chicken, Canadian",1
04355ea4-5cd2-415c-b50d-e05bbc99af16,courtyard restaurant,2016-07-23 22:52:13 UTC,80,Calgary,"Offers, Chicken, Vegetarian, Seafood, Pizza, Burgers, Sandwiches & Subs",1
12a31af0-45bf-419e-b197-03fcccadde77,cowboy's tap house pub,2018-03-24 15:53:57 UTC,66,Calgary,"Diner, Pub Food, Fish and Chips, Sandwiches & Subs, Breakfast & Brunch, Pasta, Canadian, Pizza, Wings, Burgers, Chicken, Italian, Seafood, Vegetarian, Only on Skip",1
94448e04-7f52-4593-809b-a72394d0971a,cowtown beef shack,2017-05-16 22:15:28 UTC,94,Calgary,"Sandwiches & Subs, American, Barbecue, Canadian, Steakhouse",1
229df2c3-76ec-4312-ba96-bbb6bddd7983,cowtown brewing co.,2022-08-26 13:45:37 UTC,85,Calgary,"Beer, Alcohol, Coffee/Tea",1
147f089d-e1bd-4905-983c-b9d151488b38,cozy kitchen,2018-04-24 17:23:50 UTC,80,Calgary,"Pasta, Chicken, Canadian, Homemade, Vegetarian, International",1
b9071382-88bd-4b65-84ef-d3935e143072,craft beer market,2018-09-07 16:10:19 UTC,84,Calgary,"Diner, Wings, Canadian, Pub Food, Sandwiches & Subs, Seafood, Locally Sourced, Pasta, Tacos, Burgers, Chicken, Homemade",1
30996147-ab89-41fd-bf29-cb22162b981a,cravings market restaurant,2020-03-11 23:36:16 UTC,83,Calgary,"Healthy, Coffee/Tea, Italian, Pizza, Sandwiches & Subs",1
5a231fec-8284-4714-9d11-52b1b5c5fab1,crazy horse bar and grill,2021-09-08 18:37:04 UTC,83,Calgary,"Wings, Chicken, Pasta, Pizza, Sandwiches & Subs, Offers, Only on Skip",1
9a96b9b9-c3b3-46b5-be0c-2b6b9996ac9d,crazy perogies and rice bowl,2020-12-09 02:22:37 UTC,72,Calgary,"European, Vegetarian, Chicken, Desserts, International, Offers",1
3f77d379-1d2b-46bb-8654-5b495ff27989,crazy poutine,2020-12-09 01:17:22 UTC,80,Calgary,"Canadian, Desserts, Vegetarian, Homemade",1
c1a71628-d60b-422b-8ed3-cc20d0bcc890,crepe delicious,2022-12-08 15:50:20 UTC,96,Calgary,"French, Chicken, Ice Cream & Frozen Treats, Desserts, Breakfast & Brunch",1
256861b5-67a0-4fc7-bcb0-18c9aa6404f9,crepeworks,2021-11-29 21:41:15 UTC,99,Calgary,"Bakery, Chicken, Desserts, Breakfast & Brunch, Food & Drinks",1
14163,creteus greek food,1970-01-01 00:00:00 UTC,80,Calgary,"Seafood, Vegetarian, Greek, Pitas, Donair, International, Mediterranean",1
6e5d48ae-23d1-4303-87f1-64f818dcb7c3,crispy crust pizzeria,2017-09-27 21:24:58 UTC,98,Calgary,"Pizza, Italian, Healthy, Homemade, Food & Drinks, Beer, Alcohol, Canadian, International",1
abcc2ce3-470d-4b5c-ae96-bd6dda850006,cristy's rotisserie chicken,2018-03-23 00:07:01 UTC,97,Calgary,"Diner, Burgers, Pub Food, Offers, Asian, Chicken, Homemade, Only on Skip, Sandwiches & Subs",1
7d6125a9-2348-4504-837d-429d9db4e1cc,crowfoot thai,2018-06-12 21:11:32 UTC,86,Calgary,"Thai, Seafood, Noodle Shop, Asian, Chicken, Halal, Vegetarian, International",1
bc3bb696-48b7-43a4-bbe9-1ebe8ccc9533,crowfoot wine & spirits,2021-06-25 16:41:16 UTC,91,Calgary,"Liquor, Budweiser, New, Beer",1
8199ea04-4573-4d12-a13b-64bb78b3e855,crown cellars liquor store,2022-08-10 17:55:05 UTC,91,Calgary,"Liquor, Beer, Alcohol, Offers",1
1f3fe721-ffda-4267-beb8-1bc5e2eb4836,crumbs sandwich bar,2015-10-06 23:05:35 UTC,80,Calgary,"Vegetarian, Healthy, Chicken, Sandwiches & Subs",1
68515cad-2ece-498c-80af-3c8ff48ef98c,crunchy house,2016-11-04 01:41:15 UTC,90,Calgary,"Korean, Vietnamese, Fusion, Seafood, Sandwiches & Subs, Offers",1
60cc3826-3e1f-4ddd-8c16-cac600e78746,cubano's,2019-04-17 20:59:43 UTC,80,Calgary,"Chicken, Sandwiches & Subs, Tapas, Latin American, Homemade",1
92f0ce4b-9829-4f63-a09c-406386ae25e7,cucina,2017-02-01 15:11:59 UTC,72,Calgary,"Beer, Lunch, Burgers, Chicken, European, Coffee/Tea, Pasta, Locally Sourced, Sandwiches & Subs, Alcohol, Healthy, Italian, International",1
bb78df89-f641-415f-9cfa-38d594732724,cuisine cinnamon,2016-12-20 23:18:08 UTC,80,Calgary,"Burgers, International, Fusion, Catering, Canadian",1
1268c19e-910a-421b-a095-25633d2df878,curry & biryani house,2022-05-09 23:56:00 UTC,80,Calgary,"Vegetarian, International, Asian, Indian, Desserts",1
8deafa72-ef97-403a-b4cf-201c704b2ba5,curry box by indian cloud kitchens,2022-01-17 19:39:13 UTC,80,Calgary,"Chicken, Coffee/Tea, Indian, Healthy, Desserts",1
78782efe-1d72-47f5-979a-9e6df71b22da,curry craft,2021-05-07 15:39:00 UTC,95,Calgary,"Offers, Indian, Desserts, Food & Drinks, Only on Skip, Gluten Friendly",1
d0f1b193-9df9-401c-8611-fdb2aff91081,curry lounge,2021-10-07 16:08:11 UTC,78,Calgary,"Desserts, Vegetarian, Offers, Chicken, South Indian",1
238b648c-0558-46d2-a182-5c4263aa9669,curry n crust,2022-05-09 23:57:26 UTC,94,Calgary,"Offers, Mediterranean, Pizza, Fusion, Indian, Chicken",1
fe195841-aec8-4f54-af61-7dfb1f6f3eab,curry n crust east indian cuisine,2022-06-02 22:40:33 UTC,92,Calgary,"Vegetarian, Chicken, Indian, Offers, Desserts",1
6ebcb174-51fc-4f1c-8d0e-dc6c18f50bf4,curry night,2022-11-18 17:29:19 UTC,92,Calgary,"Chicken, Seafood, Desserts, International, Indian, Vegetarian",1
b672cbdb-a5b7-44c8-916c-b0ad3bcc367e,curry queens,2020-11-11 02:56:43 UTC,80,Calgary,"Fusion, Indian, Gluten Friendly, Asian, Vegetarian",1
081186b6-022d-4867-b649-dd587c91ff99,cuty restaurant - asian street food,2017-08-01 15:20:26 UTC,72,Calgary,"Wings, Chicken, Coffee/Tea, Noodle Shop, Healthy, Barbecue, Homemade, Smoothies, Vegetarian, Sandwiches & Subs, Asian, Diner, Seafood, Desserts, Vietnamese, International",1
17330466-2b6e-433d-b5b7-5f81055d86c5,cuty vietnamese kitchen,2020-01-14 00:16:50 UTC,84,Calgary,"Desserts, Homemade, Pub Food, Noodle Shop, Diner, Wings, Chicken, Healthy, Seafood, Vietnamese, International, Asian, Barbecue, Smoothies, Coffee/Tea, Vegetarian, Sandwiches & Subs",1
7ee0f4ba-7d96-40e0-b4cb-84e0507d3fa6,d spot dessert cafe,2021-11-10 18:53:45 UTC,96,Calgary,"Desserts, Ice Cream & Frozen Treats",1
9cc07256-ba73-45f9-85c9-80c89f99de59,d'served,2022-12-15 14:14:19 UTC,93,Calgary,"Only on Skip, Offers, Ice Cream & Frozen Treats, Desserts, Ice Cream",1
27890fe1-67b0-4de1-ae70-6c85977b8e69,d2ue kitchen and chocolate bar,2018-01-22 22:31:56 UTC,75,Calgary,"Burgers, American, Chicken, International, Fish and Chips, Pitas, Desserts, Vegetarian, Middle Eastern, Sandwiches & Subs",1
5829b72b-a04f-464a-8764-8a4b04f90d28,daddy's kitchen,2020-12-09 01:10:52 UTC,80,Calgary,"Wings, Burgers, Mexican, Vegetarian, Cool Treats, Offers, Barbecue, Desserts, Sandwiches & Subs, Hot Dogs & Sausages",1
6859033c-8e38-46e8-a87a-5e1154cbbd7e,dagu rice noodle,2021-02-20 01:58:40 UTC,93,Calgary,"Chinese, Asian, Noodle Shop",1
5cfb8038-7071-48f1-a61c-5494e2fe86a7,daily liquor wine and spirits,2020-03-26 16:14:52 UTC,100,Calgary,"Beer, Labatt, Canadian, Budweiser, Alcohol, Spirits, Wine, Corona, Liquor, Offers, Bud Light, Stella Artois",1
3aafbdf7-dcf1-494c-bd36-daae0cf503f0,dairy lane cafe,2020-11-10 23:56:24 UTC,90,Calgary,"Fish and Chips, Burgers, Only on Skip, Sandwiches & Subs, Coffee/Tea, Steakhouse, Breakfast & Brunch",1
2fb49e28-e78f-4100-8d28-2cb31a2011f0,dairy queen,2023-02-13 14:06:41 UTC,86,Calgary,"Ice Cream, Desserts, Smoothies, Burgers, Fast Food, Ice Cream & Frozen Treats",1
daf12c6e-25d6-41a5-a930-73d040fb38ab,damas cafe,2019-10-02 22:23:29 UTC,74,Calgary,"Mediterranean, Offers, Chicken, International, Breakfast & Brunch, Halal",1
11565,damascus,1970-01-01 00:00:00 UTC,97,Calgary,"Donair, Middle Eastern, Seafood, Mediterranean, Offers, Chicken",1
6a414d61-52f3-43ab-a697-f42fea7df265,dark table restaurant,2020-10-06 00:25:55 UTC,80,Calgary,"Vegetarian, Middle Eastern, Pasta, Healthy, Sandwiches & Subs",1
5fecc119-5862-4ee5-bccb-e2d37c91dd72,darwin's charcoal bbq chicken,2022-10-03 13:48:51 UTC,83,Calgary,"Chicken, Desserts, Filipino, Asian, Fusion",1
c73f44c0-6438-48f2-9577-c9701c7c94f6,das wirtshaus,2016-01-11 18:37:01 UTC,80,Calgary,"European, International, Steakhouse, Homemade, Hot Dogs & Sausages",1
5a24e304-ae6c-4e4e-991b-6940ba58e985,dave's liquor store,2020-02-18 23:51:14 UTC,100,Calgary,"Liquor, Spirits, Beer, Canadian, Bud Light, Corona, Alcohol, Budweiser",1
134fc390-3f17-4340-b99d-f45afe0ccf42,day night liquor,2022-05-03 20:28:44 UTC,93,Calgary,"Beer, Spirits, Liquor, Alcohol",1
b8fe7b1f-2206-46bb-8166-c52e9e30777e,dba centex airways,2023-01-30 17:48:23 UTC,80,Calgary,"Wings, Pet Food, Convenience, New, Pizza, Bakery",1
f3f9f29f-478b-4408-a70c-663e49e802c0,dba one stop convenience,2023-01-30 23:24:01 UTC,80,Calgary,"New, Coffee/Tea, Convenience, Grocery",1
76dd10c9-9120-4f67-aacf-bf47b323da1d,dc groceries - indian grocery store,2021-02-04 22:54:24 UTC,85,Calgary,"Indian, Grocery, Bakery, Convenience",1
b76a9a8c-8826-493c-ad30-553d7c96729d,dc pizza,2022-09-01 19:17:40 UTC,81,Calgary,"Pasta, Indian, Burgers, Gluten Friendly, Ice Cream & Frozen Treats, Wings, Seafood, Coffee/Tea, Only on Skip, Pizza, Offers, Chicken, Desserts, Homemade, Fast Food, Vegetarian, Family Meals, Fish and Chips, Sandwiches & Subs",1
e83c60e0-7100-4f46-b4a6-19fb93a3b935,dc pizza bistro,2022-07-12 14:55:17 UTC,90,Calgary,"International, Middle Eastern, Offers, Ice Cream, Pasta, Pizza, Wings, Indian, Burgers",1
aaed5711-30b7-49d6-95d0-cc998393153a,de minico's,2016-10-14 15:32:27 UTC,75,Calgary,"Italian, Pizza, Offers, Fast Food, Sandwiches & Subs, Homemade, International",1
9b9307a9-6c5d-4e52-8ec3-7caa4574aefd,de thai cuisine,2023-01-17 20:22:31 UTC,99,Calgary,"Chinese, Beer, Soup, Wine, Asian, Offers, Only on Skip, Thai, Alcohol, Seafood, Desserts, Food & Drinks",1
204cb240-112a-402f-ac63-f12076ea6d69,deagla,2022-09-16 22:44:07 UTC,88,Calgary,"Chicken, Pitas, Offers, Only on Skip, Burgers, Healthy, Local Goods, Sandwiches & Subs",1
d37e11ff-8dc3-45aa-bac8-25e72f8f8283,deagla - legacy,2022-11-04 15:23:29 UTC,81,Calgary,"Burgers, Diner, Pitas, Offers, Local Goods, Only on Skip",1
b500107c-0bf8-4bc5-9f61-67afdf022aee,dedicate healthy kitchen,2021-08-03 17:38:03 UTC,97,Calgary,"Pizza, Burgers, Pasta, Chicken, Vegetarian",1
2a229a0f-081a-4550-b53d-ee8f016bc590,deej wings,2022-06-10 20:38:55 UTC,80,Calgary,"Wings, Chicken, Healthy, Pepsi",1
804f29b4-e63b-4720-a0a1-2e67cae46b86,deep & square pizza,2022-08-24 23:58:38 UTC,82,Calgary,"Pasta, Pizza, Italian, Vegetarian, Only on Skip",1
56f86caf-9e31-4c56-bb07-955ab62328e3,deep dish cookie co.,2023-01-17 16:12:32 UTC,88,Calgary,"Food & Drinks, Offers, Desserts, Bakery",1
fac06fc8-1878-4050-8d38-e9196859bc86,deep fried master,2018-04-20 17:34:34 UTC,80,Calgary,"International, Asian, Chicken, Healthy, Breakfast & Brunch, Chinese, Homemade",1
51345ed4-fe67-41cd-b9f6-3d88be08a091,deepak's dhaba,2022-06-08 00:21:58 UTC,92,Calgary,"Vegan, Indian, Offers, Chicken, Vegetarian",1
4de97ef2-c133-4533-8791-3d0c2d8f85c4,deer point liquor store,2020-04-24 03:02:16 UTC,83,Calgary,"Wine, Alcohol, Beer, Labatt",1
